x,y,yaw
0.2505289507154974,0.259637700682099,-4.992154183813826e-06
0.26378216046981573,0.2610345713671069,0.001916663670690434
0.27492833413209206,0.2709401431075673,-0.003679360094623885
0.28659484920048794,0.2829585383169556,-0.0006970427437185126
0.2966059993505314,0.29053510851954284,-0.000550119613162536
0.30669953863301574,0.29822997150797625,0.0002093913881400235
0.31603923353635766,0.30727782191141245,-0.011539178388941368
0.3274393486466983,0.3198878947173709,-0.009275900000150999
0.3391954548546543,0.33341337460141385,-0.007342863455668701
0.35216612990248414,0.34749440930452274,-0.004825024498288144
0.35927125583478753,0.3549982005188457,-0.0035981558419657662
0.3695208009324205,0.36866202528910375,-0.005762447005033257
0.37576301404943585,0.3765364618610164,-0.006883782900668491
0.3891346634777503,0.3923903341620776,-0.007409305741493461
0.40105548786767586,0.4064714213129115,-0.008148614544752686
0.40722918653610085,0.41507330485373106,-0.0077368332662062275
0.41987633062759866,0.4287859550167606,-0.009724109319265041
0.42674664070434504,0.4371478143308941,-0.010918681769225289
0.43770837952840586,0.45093537813817125,-0.010779589586719764
0.4448861572461643,0.4585638663108398,-0.010611044081382913
0.45645633573398947,0.47230009330894773,-0.00955218050446405
0.4689193084920219,0.4876909429824094,-0.008315143906384215
0.4797545612718518,0.5013606161752411,-0.00822489591941622
0.4866560730393226,0.5093266977233336,-0.007994220694284685
0.49779648750818134,0.5242265877081221,-0.007488135968429788
0.5109175364625099,0.5404670507000455,-0.008509258694707542
0.52151881541743,0.5552884806306416,-0.00938293708579696
0.531546814708422,0.5707297863779903,-0.009495582946049463
0.539059345566233,0.5844293998581349,-0.01060244208067296
