x,y,yaw
0.5488739737457299,0.6130370641776919,0.03408150224221541
0.5598853848745902,0.6111259246767724,0.030009469074922215
0.5705322099818663,0.6119766856940815,0.032690807379026854
0.5845032755130062,0.6136354841054835,0.028984760633662197
0.5958421618136012,0.6134528536905788,0.03001681871730798
0.6074580888240854,0.6128211000905955,0.032727424904858804
0.6195437198706946,0.6128931515444415,0.03204370065177464
0.6319967472828811,0.6139770236729355,0.03031790893205291
0.642597705719718,0.614570893909096,0.030054299503225575
0.65462122232841,0.6140317872249557,0.030554642258599173
0.6653569087592964,0.6134970791733595,0.03143831180653935
0.6767201167851223,0.6138457981712044,0.030693951932382113
0.688560790876616,0.6137322809108596,0.03135672188660889
0.7005834929559714,0.6138471721558697,0.031194838162238465
0.7115189208317192,0.6142929270557144,0.030217823495308764
0.7266070753499978,0.6138493957851534,0.030715279071404915
0.737143364133923,0.6149226718941629,0.02932396708388964
0.7477726456138758,0.6142040491716174,0.03224135251037464
0.7611895765559912,0.612255310333235,0.03170462938366468
0.7724667317120018,0.6139210153563481,0.030882940661564703
0.7858791544940656,0.614785596793064,0.030963199950732694
0.7987247824052316,0.61269695197336,0.033202649543137244
