x,y,yaw
0.5377966614547144,0.5829524221707484,0.01979904404072297
0.5366268939073155,0.5931050351092978,0.024169469112296674
0.5353297226312854,0.6064831242062382,0.02490639321740406
0.5327480799631789,0.6216078358642111,0.02633981866895052
0.5308176943914745,0.6373658427036898,0.02887838392126739
0.5301616225498118,0.6547299896533726,0.029626251331839718
0.5293265896879342,0.6710379440124999,0.03130468945514185
0.5283766393166047,0.6890805651864227,0.03170176230003905
0.527184987072604,0.706000870113093,0.0319685568575836
0.5260303158235513,0.722965079304109,0.03167384012787133
0.5250531841739062,0.7404983061632487,0.032762418474851174
0.5238742601359079,0.7566575112263106,0.03288083769030425
0.5231685058518543,0.7666820580338165,0.03324476817086323
0.5218155973489236,0.7836916460323858,0.032911648386936485
0.5213078845443301,0.8010602710844832,0.03303308044687636
0.5203192347063978,0.8188601189616423,0.03292612137005958
0.5198695498779544,0.8291820688645767,0.032891424169976244
0.5188582019788958,0.8449281742358034,0.03277660281175619
0.5189521876544821,0.858635762063273,0.031192085238602736
0.5287978846730681,0.8555538969677271,1.3244567772395677
