x,y,yaw
0.5280466349695263,0.6227512038436152,0.045372491610240956
0.5310268647517173,0.6122904732934185,0.046427897851029076
0.5389550606375605,0.59802915934702,0.03560682281463734
0.5461491355041556,0.5832928008568263,0.031228383748577393
0.5532060127007438,0.5649495861384854,0.031955372022260065
0.5568672269301692,0.5554206016470713,0.032097006262034274
0.5636877766239631,0.5379873987012593,0.031630339044194315
0.5702649159134733,0.5209668931506416,0.03114027431853785
0.5736546480708974,0.5111195403141437,0.03167678186389855
0.5786009450349092,0.4929243166349092,0.03141139123413739
0.5854172540796645,0.4743516016126893,0.030983350385995766
0.5915328287469258,0.45753033181017116,0.029591277118109716
0.5997216514477289,0.43830142693010254,0.0308173740603941
0.6078958806460724,0.4221526145029149,0.031344880184520654
0.6127281551011514,0.4118320294976942,0.03143480285768876
0.6210349118193141,0.3964244998844327,0.03191730306370434
0.6308992010937862,0.38169672379917524,0.03278193380821204
0.6401888099260347,0.36973526399498235,0.032837299825650756
0.6494205246723764,0.35976300563605007,0.03631264545307424
0.6581392988075446,0.35311001759703353,0.031313154851135415
0.6677728903485365,0.3448642457258147,0.03289609378806935
0.6766330569237511,0.3362564865931093,0.033038088872455074
0.6853756984043147,0.32853253421819,0.032400931474550365
0.6941702610686381,0.3236992064938947,0.033415401010537846
0.7057903337371155,0.32005624180744546,0.02567801023606143
0.7171277802786145,0.3169797798220805,0.027153100860003238
0.7266537708922314,0.31084957728320073,0.04579908545387168
