x,y,yaw
0.08259873198700857,0.04423880132052512,0.0001346532356232327
0.09544805834008689,0.03542793834624082,0.010027215505648668
0.1151583877604364,0.028857736810191936,0.012835070978278082
0.12922622848803328,0.022431223277596484,0.024087377806994575
0.14543894680124236,0.013158167682479016,0.033834257559108634
0.16370410062585655,0.003403737536457521,0.03692749987220248
0.18131574160125286,-0.006853890705637529,0.034037245596555875
0.1988624256098864,-0.016479573953327088,0.03245170266337082
0.21911717412765339,-0.029066872585371425,0.032017740164695295
0.23628915007473092,-0.039962709883382554,0.02988511699246989
0.2530094048753885,-0.05130667491589445,0.0267661986438228
0.26831851083987596,-0.0630644159438522,0.025214813907059826
0.28328174045001453,-0.07506051440517195,0.026078487908234516
0.2984588138852281,-0.08752408060663192,0.02688408778704622
0.3142840374527044,-0.1003701283770307,0.027117898698491922
0.33173076319193295,-0.11535508452633247,0.026246785081265548
0.3471395146835379,-0.12756604366833108,0.025667485307496525
0.36259688097500786,-0.1399955803105348,0.026183543063260435
0.3781570865773175,-0.1531440434836956,0.027158139869912782
0.39415011004790246,-0.1650665032876465,0.02798663319322059
0.4111183306738775,-0.1767256447167282,0.029908929645996236
0.42865291014695217,-0.1895218348904282,0.03198550121790312
0.4447745530325786,-0.2006738155440593,0.03138348431369597
0.46202122413264823,-0.21179965589640062,0.03128822936970788
0.48944500580245603,-0.22758286977514613,0.03262798049393335
0.5221438763243201,-0.24727412201261464,0.03362107190054717
0.5538309352413101,-0.26694781666511314,0.032030658199218624
0.5792158223761785,-0.2853922040247022,0.03087982932550244
0.5950399865845208,-0.30115785802204,0.029421948880394698
0.6100661471380082,-0.3182323828308044,0.017623964313786822
0.6246935762440506,-0.33383144825074706,-0.015915383645376348
0.6388051157909794,-0.3486231695038743,-0.0617163528150878
0.6521064657073765,-0.364109953965187,-0.11017166765069439
0.6688312560198222,-0.38040833347503095,-0.15663323982151847
0.6829455068067071,-0.39408570663099046,-0.19702939762584581
0.6958297212518058,-0.40933078207854295,-0.23728504023133437
0.707856066314215,-0.42350937342062656,-0.2780955229595064
0.7198690755648922,-0.4379438681310557,-0.31686241754476396
0.726158444569432,-0.45395649780221625,-0.3583512923819317
0.7326812550431654,-0.46963862134763906,-0.3992130014502318
0.7392840780839719,-0.48655209774422226,-0.4430401527470661
0.751153790819813,-0.49604680758838426,-0.4866624783789391
0.7644380233760236,-0.5061590252169017,-0.5247145638562217
0.7780929335553808,-0.5149666650590894,-0.5649171321253007
0.7905794739296218,-0.5232040354123031,-0.6028432549880305
0.8029163589268481,-0.5305882301373891,-0.6411296139189628
0.8159410582403084,-0.5381748786555148,-0.6795766176723333
0.8287795459751366,-0.5471597460075599,-0.7209463522463495
0.8416966917308459,-0.5563593149423601,-0.7628679407689408
0.8542129068676859,-0.5662175978834083,-0.8049952720529171
0.8671213996172069,-0.5778046041119449,-0.8457310052606455
0.8789870431336639,-0.5905264439990078,-0.8857622781536224
0.8900017500093188,-0.6093075753258536,-0.9271418494283055
0.9017664324226181,-0.6268782068579648,-0.9699370004788895
0.9129168923680347,-0.6425112104305235,-1.011976180160893
0.9232252673388744,-0.6495840208094862,-1.051845297912151
0.9228338964239248,-0.6628154292836742,-1.1002729878663657
0.918388275216048,-0.6743545005512024,-1.1516448737481184
0.9307984370662457,-0.6800891030444542,-1.1921922657703352
0.9426761820156494,-0.684402399736178,-1.2222545273671452
0.9543736639674766,-0.6894019541294661,-1.2592607072775461
0.9641988938540561,-0.69249465723587,-1.2968612610217778
0.9727104743631195,-0.7045548617721666,-1.3806469724960924
0.9862859715709743,-0.7070995055616836,-1.4648882628363782
0.9994969146257694,-0.7070210624956861,-1.5359665133188969
0.9830535605522838,-0.7100129586120877,-1.6483721517068002
