x,y,yaw
0.9937353434501229,-0.6467944989299471,1.6174759801952123
0.9882195509885741,-0.6372212475647482,1.6235007552165108
0.9818061810963904,-0.6283103126361788,1.6226918123625884
0.9741778351330475,-0.6179794879313135,1.6226623343708368
0.9676077557269951,-0.6086682396515202,1.6244398570755774
0.9622550844190456,-0.5984475721889695,1.6209675725064485
0.9595038143568285,-0.585144751087112,1.6194488911770135
0.9558469290952976,-0.5709123416695243,1.5888503089238455
0.948981609959766,-0.5520487281055764,1.523187300465002
0.9448961740757642,-0.5415443950516973,1.4834846828398973
0.9397289942510536,-0.5292580911546093,1.4401860117977503
0.935038242936615,-0.5172117314235882,1.4065225190950998
0.932049662336854,-0.5042875707891377,1.3654415862968852
0.9283103541265106,-0.49179163141026183,1.3239017978698955
0.9252833276809955,-0.4780288290590901,1.2830911160031289
0.9229740591780515,-0.46426364014616867,1.242084954557916
0.9194421251275631,-0.44962411748008974,1.1994601856713873
0.9182812084351353,-0.43585083658493384,1.1591182347053235
0.9185821823906624,-0.42260966839209985,1.11854456393883
0.9180813775055183,-0.40973827211808894,1.0756280882614535
0.9189467834060859,-0.3956086485218626,1.0332801002505412
0.9190719316432393,-0.38062800154628157,0.9904714247460521
0.9199333868003199,-0.3624832515860093,0.9484094328551599
0.922087375535901,-0.34763671137123364,0.9070657219410085
0.9260857784009628,-0.3332699607564937,0.8635709243949163
0.93040723954858,-0.31850702547174614,0.8169475844005581
0.9353855788460895,-0.3036300717445712,0.7688996209065881
0.9419776327696366,-0.28633671061588595,0.7191882801074704
0.9507375224705412,-0.2694815185447177,0.6785915465482358
0.9614671043499547,-0.2540514590224756,0.6349874352580174
0.9738291455580266,-0.23809128643224034,0.5921681263036779
0.9868721107884539,-0.22366321115534005,0.5523316103488243
1.001431908666461,-0.20958464532565085,0.5126628450939276
1.0205175088449727,-0.1958825491876333,0.46485675247698544
1.039661471104645,-0.18504106466046144,0.418191260305292
1.0593417631434623,-0.17579215461679357,0.3721500273013548
1.0775500998641394,-0.16787172565939978,0.3259532581020753
1.0953468646575082,-0.15885141622238577,0.2827055978760358
1.112723683994965,-0.15038067465643382,0.24214370473493632
1.132073514555498,-0.14812332704194622,0.1935081992187008
1.150465539546815,-0.14464082105082904,0.14661355347038282
1.1698079662545742,-0.13708705660271553,0.10103721166902907
1.1845155111322887,-0.1332800102550889,0.06409168612597133
1.2011259974910264,-0.12912254010522867,0.025062039375701523
1.2186434240985382,-0.12573064772642986,-0.013783179882539175
1.2372635221708277,-0.12627993593258793,-0.06080756975738442
1.2541581826422414,-0.124243478749402,-0.10337183723066203
1.271345776555987,-0.11711695398908548,-0.13450427557817535
1.2897826710170226,-0.10881141434986334,-0.16200471940940878
1.3072647681360785,-0.1006291715158501,-0.17566096940263687
1.3246555350980924,-0.09225644285703086,-0.17545522857124773
1.3400761265618686,-0.08363707600578389,-0.17475910504584655
1.357196942494803,-0.07274994445148919,-0.17637765394787638
1.3736920263550938,-0.0648940445809788,-0.17402947444287944
1.3906167558949698,-0.05938950436639082,-0.16372628914759826
1.4065804446143422,-0.05523586650987085,-0.14514418007963245
1.4218765865794774,-0.05268357061292982,-0.12977403181440225
1.4377439520913815,-0.04962659101752613,-0.12945935282363602
1.4563647349010083,-0.042439840959290834,-0.13206477393835916
1.4757572710371825,-0.039956352397869585,-0.13913549487422083
1.493650408225094,-0.037642771283792086,-0.14512464589022217
1.5093595983037755,-0.034061749968137774,-0.14746019295441387
1.5213039036628615,-0.03242524635809803,-0.1500276447956471
1.5370238249775434,-0.02670397007069126,-0.14560920906173616
1.5491675841532424,-0.02008366816483207,-0.14939179991351992
1.5629118272292946,-0.026733592802481516,-0.14610507235685818
1.573270083455004,-0.023321121951769417,-0.14118306021652036
1.5727911414061126,-0.0343733525281509,-0.07624588040089593
1.5841617668873487,-0.0335606545647999,-0.06897375877635253
1.5959473220014486,-0.03407872273608133,-0.0706428432494172
1.6050981777626725,-0.02636251916671246,-0.07096653652231479
